OBJECTID,TEA,SLN,SCHOOLNAME,LEVEL,ADDRESS,CITY,ZIP,PHONE,WEBSITE,POINT_X,POINT_Y,MasterID,Feeder,HIGH_SLN,dem_totp,dem_popwh,dem_popbl,dem_popas,dem_pophi,dem_popm,dem_popf,dem_thh,dem_popse,dem_popch,dem_totp_sd,dem_popwh_sd,dem_popbl_sd,dem_popas_sd,dem_pophi_sd,dem_popm_sd,dem_popf_sd,dem_thh_sd,dem_popse_sd,dem_popch_sd,dem_perwh_sd,dem_perbl_sd,dem_peras_sd,dem_perhi_sd,dem_perm_sd,dem_perf_sd,dem_perse_sd,dem_perch_sd,comm_bbp,comm_bvp,comm_cctrcap,comm_incarpct,comm_juvcrimecap,comm_libcap,comm_ltbvp,comm_ltrvp,comm_ocb,comm_ocbp,comm_parkcap,comm_rcb,comm_rcbp,comm_rvp,comm_u18bbp,comm_evrate,comm_bbp_sd,comm_bvp_sd,comm_cctrcap_sd,comm_incarpct_sd,comm_juvcrimecap_sd,comm_libcap_sd,comm_ltbvp_sd,comm_ltrvp_sd,comm_ocb_sd,comm_ocbp_sd,comm_parkcap_sd,comm_rcb_sd,comm_rcbp_sd,comm_rvp_sd,comm_u18bbp_sd,comm_evrate_sd,econ_cpr,econ_fincap,econ_medinc,econ_paydaycap,econ_pctlwjobs,econ_pctmwjobs,econ_totjobs,econ_pr,econ_pyr,econ_ur,econ_cpr_sd,econ_fincap_sd,econ_medinc_sd,econ_paydaycap_sd,econ_pctlwjobs_sd,econ_pctmwjobs_sd,econ_totjobs_sd,econ_pr_sd,econ_pyr_sd,econ_ur_sd,edu_oostkids,edu_perbach,edu_perearlyed,edu_qeckids,edu_oostkids_sd,edu_perbach_sd,edu_perearlyed_sd,edu_qeckids_sd,fam_affcckids,fam_lcckids,fam_tphh,fam_tphhpct,fam_affcckids_sd,fam_lcckids_sd,fam_tphh_sd,fam_tphhpct_sd,hel_bphigh,hel_castthma,hel_checkup,hel_fruitsveggies,hel_le,hel_mhlth,hel_obesity,hel_perpri,hel_perpub,hel_prtopu,hel_pharmacap,hel_phlth,hel_sleep,hel_stroke,hel_perins,hel_perunin,hel_clincap,hel_groccap,hel_bphigh_sd,hel_castthma_sd,hel_checkup_sd,hel_fruitsveggies_sd,hel_le_sd,hel_mhlth_sd,hel_obesity_sd,hel_perpri_sd,hel_perpub_sd,hel_prtopu_sd,hel_pharmacap_sd,hel_phlth_sd,hel_sleep_sd,hel_stroke_sd,hel_perins_sd,hel_perunin_sd,hel_clincap_sd,hel_groccap_sd,hi_gen,ci_index,eci_index,edi_index,fi_index,hi_index,cri_index,ci_weight,eci_weight,edi_weight,fi_weight,hi_weight,cri_weight,ci_weight_quintile,eci_weight_quintile,edi_weight_quintile,fi_weight_quintile,hi_weight_quintile,cri_weight_quintile
58,131,131,Zaragoza Elementary School,Elementary,4550 Worth St.,Dallas,75246,9727498600,http://www.dallasisd.org/zaragoza,-96.77086617,32.79515424,'057905131,North Dallas,24,85478,63345,12444,3652,28459,44620,40839,42067,6666,13413,4,4,2,4,2,4,4,4,3,2,3,1,4,1,4,0,0,0,0.802172989004666,0.103850698282,1.06006261544036,0.00521936858055416,335.065357561508,0.353354205146787,0.0953396689948,0.0197359467939,2571.379286846,0.243777866238916,0.106403375388717,11743.648307391,0.372588104053028,0.0243958634072,0.71348534441309,258.184139227253,4,2,4,2,1,4,2,2,2,3,2,0,4,2,2,0,0.378111927776116,6.83151463283789,37595.1450643,2.00234049583179,0.125106182703125,0.236368436761026,174228,0.20246580766182,0.187656731811165,0.04082394039542,1,4,3,1,4,0,4,2,3,3,2221.8831452826,0.307149921832626,0.536748329621381,2.26568641599177,4,4,4,4,7.5522880533059,26.4330081865707,3050.4694246,0.513918221169439,1,2,1,1,2633.9120364325,858.652048132631,6260.20398525083,379.532824975,76.2016621193,1337.11538820137,3131.81281987135,0.609831065227593,0.227627874237447,2.67907024686904,4.94695887205502,1108.86602719289,3247.29557180169,237.578957594736,0.813010323791647,0.186801970905678,1.53120155563608,1.76677102573394,4,3,2,2,2,3,3,4,0,4,4,4,1,0,4,0,4,4,44,57,44,87,89,46,50,57,44,87,89,46,54,2,2,4,4,2,2
59,122,122,Carr Elementary School,Elementary,1952 Bayside St.,Dallas,75212,9727944300,http://www.dallasisd.org/carr,-96.85273658,32.7878757,'057905122,Pinkston,12,28543,17409,8312,719,14134,14727,13807,8975,2814,7638,0,0,1,2,1,0,0,0,0,0,2,2,2,2,4,0,2,2,0.681691994193018,0.0911551407099,2.29589733239122,0.00948254162695541,389.502975908759,0.382649555398537,0.0900825850589,0.0167861715962,823.8649074214,0.230989650469553,0.894704789432831,2399.9786773711,0.443389029304709,0.0170911663228,0.681502569827631,137.945164721172,2,3,4,1,1,4,2,2,4,4,4,4,3,3,2,2,0.415227841292259,3.44384599858683,20743.0975728,2.29589733239122,0.101404427517258,0.286148800550134,75618,0.302254066237203,0.304339180059693,0.0790086450775123,0,3,1,0,4,0,4,0,2,0,2811.642385496,0.119107391910739,0.476702508960574,0,4,2,3,0,13.6355110838797,19.0897155174316,1388.44167979,0.49490827498985,1,1,0,1,3773.24026049964,1009.60405310229,6658.76143320137,337.507254595,73.7472549127,1747.70475184693,4051.79502274352,0.359362458433666,0.364828192485571,0.985018334206391,9.56623888496342,1755.331044424,3778.2605211878,448.582518461358,0.700951725719528,0.298360279784428,4.59179466478244,1.14794866619561,1,1,2,1,0,1,1,1,3,1,4,1,3,3,1,3,4,2,20,62,45,63,63,35,44,62,45,63,63,35,46,3,2,3,3,1,2
60,260,260,De Zavala Elementary School,Elementary,3214 N. Winnetka Ave.,Dallas,75212,9728926400,http://www.dallasisd.org/dezavala,-96.83905037,32.78110303,'057905260,Pinkston,12,39224,26504,8933,1032,16732,20327,18879,15549,3749,8432,1,1,2,2,1,1,0,1,1,0,2,2,2,2,4,0,2,0,0.762355444692848,0.0971548466752,1.88391550417704,0.00712350148133424,315.173381824684,0.269130786311005,0.0944227718784,0.0167137655198,1205.0839792183,0.236177009975931,0.625862748483,3982.208091539,0.381218757060786,0.0185563252448,0.724024480102192,144.657797642165,3,2,4,2,2,2,2,2,4,3,4,2,4,3,2,2,0.406263949271738,4.30609258097609,25778.9234822,2.15304629048804,0.162097196103107,0.289990526419977,70723,0.240605834883405,0.313057266654426,0.0613579991494368,1,4,1,1,4,0,4,2,2,2,2612.72175459661,0.238589522596118,0.562139917695473,0,4,3,4,0,12.2836001626545,19.6537602602472,1667.17555885,0.489048547622235,1,1,0,1,3247.97236723223,927.280749669172,6514.19695619608,352.877632665,74.0262548116,1513.14924935241,3578.17635158429,0.514673474872346,0.291480784735286,1.7657200811359,6.19000808515313,1424.98127691272,3490.65261532694,344.856100877362,0.770142434829347,0.229535071217415,2.15304629048804,1.07652314524402,2,2,2,2,1,2,2,3,1,2,4,2,2,2,2,2,4,2,32,59,38,78,65,36,44,59,38,78,65,36,46,2,1,3,3,1,2
61,105,105,Arcadia Park Elementary School,Elementary,1300 N. Justin Ave.,Dallas,75211,9725025300,http://www.dallasisd.org/arcadiapark,-96.91052995,32.75939794,'057905105,Pinkston,12,24670,19317,2445,148,19617,12182,12477,7022,1706,8261,0,0,0,1,1,0,0,0,0,0,3,1,1,4,2,2,0,4,0.614693416310477,0.0633899135777,0.811615529235666,0.0130295536570757,269.678398155775,0.405807764617833,0.0610471802514,0.0267111262475,868.700914143952,0.265442010082812,0.223527605723122,1605.1320490687,0.42758592796136,0.0282406229064,0.572611750683845,92.321266450557,1,4,3,0,2,4,4,2,4,2,3,4,3,2,0,4,0.407375869981355,1.62323105847133,22243.6068869,0,0.149747205960617,0.351583288983502,15032,0.267407272410368,0.172135206400431,0.063076300579507,1,2,1,4,4,2,2,1,4,2,1017.3793718026,0.0454173181445909,0.240418118466899,1.21405652959737,2,0,0,3,4.85622611838948,12.1405652959737,1629.89612996,0.562980220446944,1,1,0,1,3132.03994759175,934.940340610487,6236.56464709768,339.988367381,77.1243824554,1766.1880371889,3820.81864628251,0.37209774314012,0.354440655950641,1.04981676591846,0.811615529235666,1654.85170536966,3624.63151571263,316.583359729834,0.708921902906316,0.291037506088651,0.405807764617833,1.62323105847133,2,2,2,1,2,1,2,1,2,1,0,1,2,2,1,3,2,4,32,71,41,43,75,32,42,71,41,43,75,32,45,3,2,2,3,1,2
62,103,103,Allen Charter School,Elementary,5220 Nomas St.,Dallas,75212,9727945100,http://www.dallasisd.org/allen,-96.90755939,32.78151298,'057905103,Pinkston,12,21207,14965,2338,272,15258,10507,10691,5790,1579,7009,0,0,0,1,1,0,0,0,0,0,2,1,2,4,2,2,0,4,0.711448803609304,0.0963662861482,0.479786038417445,0.015706735277991,170.377034973212,0.479786038417445,0.0947605102902,0.0229617082497,828.69572888587,0.263487441621422,0.535003278986873,1081.683618793,0.407898560977894,0.0234717104669,0.691687890836605,35.9839528813084,2,2,2,0,3,4,2,2,4,2,4,4,4,2,2,4,0.328735904720791,1.91914415366978,21506.4297074,0,0.154731550957966,0.293654840824652,13727,0.225970116032696,0.180258119320888,0.0689506725207219,2,2,1,4,4,0,1,2,3,1,1114.0850246248,0.0550865524004434,0.231372549019608,1.42831413413436,2,1,0,3,4.28494240240308,11.4265130730749,1351.07070043,0.542896433475899,1,1,0,1,3339.28624285614,940.650897223924,6351.02496361318,353.692208916,77.2971477514,1737.33504792134,3848.57913595032,0.3943763518385,0.347801009372747,1.13391376451078,0.479786038417445,1696.69636069411,3651.52988707623,351.955855156322,0.715404950732997,0.284739245373708,0.479786038417445,0.95957207683489,2,2,2,2,2,1,2,1,2,1,0,1,2,2,1,3,2,2,30,64,41,46,73,29,42,64,41,46,73,29,41,3,2,2,3,1,2
63,116,116,Burnet Elementary School,Elementary,3200 Kinkaid Dr.,Dallas,75220,9727943000,http://www.dallasisd.org/burnet,-96.86841769,32.87644779,'057905116,Jefferson,7,61063,54320,2330,983,31731,32511,28553,20548,4676,16470,2,4,0,2,2,3,2,2,1,2,4,0,2,2,4,0,0,2,0.70281385497192,0.100580236287,0.328838713771224,0.00198158460769062,244.983282953478,0.164419356885612,0.0966653857358,0.00853741400111,2142.934998637,0.247084426821679,0.0506515730463569,5377.6776772843,0.452495024382722,0.0105444699946,0.692430156020167,130.548969367176,2,2,1,4,2,1,2,3,2,2,1,2,2,4,2,3,0.262178379704027,1.80861292574173,39268.100205,3.61722585148346,0.247262935961592,0.357863184901059,39367,0.166037473427728,0.31726746240683,0.0456965538877402,3,2,3,0,2,2,2,3,2,3,596.682221170862,0.161532314196592,0.40855374226224,0.61261008333764,0,2,2,2,2.45044033335056,4.90088066670112,5398.60317421,0.730775397295619,0,0,2,2,2892.39994140652,866.868825295546,6162.15045721525,416.019260934,78.7232253244,1597.86428602975,3494.27201641909,0.39763818271281,0.253255699524356,1.5701055631112,1.3153548550849,1448.18756590264,3417.98840750381,260.66756430678,0.61686075118911,0.383024438248319,0.328838713771224,0.986516141313671,3,3,2,3,3,2,2,1,0,2,1,2,2,1,0,4,1,2,37,67,42,70,82,32,48,67,42,70,82,32,48,3,2,3,4,1,2
64,278,278,Cigarroa Elementary School,Elementary,9990 Webb Chapel Rd,Dallas,75220,9725022900,http://www.dallasisd.org/cigarroa,-96.86474879,32.88002614,'057905278,Jefferson,7,63772,56941,2336,984,32169,33885,29879,21532,5186,17101,3,4,0,2,2,3,2,2,2,3,4,0,2,2,4,0,1,2,0.712120922267724,0.0958609041568,0.471699874327211,0.00177099504803147,237.882715842036,0.157233291442404,0.0922313257509,0.00931687043935,2445.578506745,0.251753853064619,0.048851089904029,5342.306333319,0.451690123766462,0.0117286091376,0.701939799246793,122.877817262239,2,3,2,4,2,1,2,3,2,2,1,2,2,3,2,3,0.254645750947387,1.57233291442404,42399.2980635,3.45913241173288,0.261546513149287,0.3603297134633,38215,0.160223968265507,0.316697427137237,0.0450809167073045,3,2,3,0,2,2,2,3,2,3,668.682195086831,0.170324415781859,0.402162162162162,0.589666838700909,1,2,2,2,2.35866735480364,7.07600206441091,5708.9336377,0.737521065118285,0,0,2,2,2917.37900702015,864.239293723631,6203.0213181243,429.256748258,79.4362697362,1571.47263054859,3456.43475807613,0.414973882762623,0.253031324998824,1.64000991878991,1.41509962298163,1432.71388375025,3386.16493763779,262.511980844731,0.629260717478942,0.370519678122696,0.314466582884808,0.943399748654423,3,3,2,4,4,2,2,2,0,2,1,2,2,1,0,4,1,2,38,69,42,70,88,33,48,69,42,70,88,33,49,3,2,3,4,1,2
65,265,265,Martinez Learning Center,Elementary,4500 Bernal Dr.,Dallas,75212,9727946900,http://www.dallasisd.org/martinez,-96.89369491,32.78678071,'057905265,Pinkston,12,21277,13613,4810,460,12774,10501,10768,5996,1774,6898,0,0,0,1,0,0,0,0,0,0,2,2,2,3,2,2,1,4,0.697947547641972,0.0980349882004,0.999484769364453,0.0156878864120364,300.829035982689,0,0.0971024391173,0.017783327588,698.80872108537,0.258805658652038,0.808175441977441,1435.829217423,0.434529000150682,0.0179092816767,0.69652318189021,65.7161235857128,2,2,3,0,2,0,2,2,4,2,4,4,3,3,2,4,0.383233424185427,1.99896953872891,19448.8266566,1.49922715404668,0.138357561846468,0.292484910311995,23526,0.28861843650563,0.214622182917165,0.0820267327019041,1,2,0,2,4,0,2,0,3,0,939.105752781042,0.0578547297297297,0.265888456549935,1.4906440520334,1,1,0,3,8.9438643122004,14.906440520334,1106.34563219,0.458263192003039,1,1,0,0,3569.20424016225,993.307346332768,6498.7642879774,342.567467162,76.5335041578,1794.14965127474,4022.09124866449,0.362444322106001,0.379810820279265,0.954275925681908,1.49922715404668,1765.49490321948,3759.08129277152,401.132235549337,0.724538311395826,0.275361593513838,1.49922715404668,0.999484769364453,2,2,2,2,2,0,1,1,3,1,1,1,3,2,2,2,4,2,23,62,43,51,47,23,43,62,43,51,47,23,37,3,2,2,2,1,1
66,271,271,Saldivar Elementary School,Elementary,9510 Brockbank Dr.,Dallas,75220,9727942000,http://www.dallasisd.org/saldivar,-96.87281138,32.86476868,'057905271,Jefferson,7,52497,46145,2290,874,28942,28202,24290,17444,3612,14268,2,3,0,2,2,2,2,2,0,2,4,0,2,2,4,0,0,2,0.679492480348854,0.116237404113,0.193039565956751,0.00278598050164191,247.775774431385,0.193039565956751,0.112060620277,0.00742254730883,1508.172687174,0.246874822233517,0.187071206186287,5131.38706898205,0.452480960828106,0.00881330313097,0.670141634288111,166.97922455259,2,2,1,3,2,2,2,4,4,2,2,2,2,4,2,2,0.281335083750301,1.73735609361076,31593.455849,3.86079131913502,0.211713268937468,0.299847483477377,49175,0.180134053342264,0.308389422949627,0.0480516383883032,3,2,2,0,3,0,3,3,2,3,504.319252140724,0.138140879354937,0.416610850636303,0.708313556377422,0,2,2,2,3.54156778188711,4.95819489464195,4490.39161401,0.719531566758971,1,0,1,2,2838.01610995317,874.526389334501,6064.1428525505,395.604844774,77.8471240008,1665.12140820438,3589.59626916208,0.3585025502839,0.255952266384371,1.40066175364717,2.31647479148101,1488.57516593931,3492.90056102306,256.441405302981,0.589028967375614,0.410913290347416,0.386079131913502,0.965197829783754,3,3,1,3,3,1,2,1,0,2,2,2,2,1,0,4,2,2,35,61,36,71,82,32,45,61,36,71,82,32,44,3,1,3,4,1,2
67,272,272,Moreno Elementary School,Elementary,2115 S. Hampton Rd.,Dallas,75224,9725023100,http://www.dallasisd.org/moreno,-96.85810526,32.72396465,'057905272,Kimball,8,90940,72045,10448,220,71749,46398,44516,26023,8041,28064,4,4,2,1,4,4,4,3,4,4,3,1,1,4,3,1,1,3,0.739668624452657,0.0885723434067,0.221182025673286,0.00343667460794597,177.101867452465,0.221182025673286,0.081269901408,0.0203681533748,3318.574897372,0.228037955357573,0.073502483563068,5578.23153887404,0.485877170120502,0.0216354454716,0.752093642147816,114.572289298762,2,3,1,3,3,2,3,2,0,4,1,2,2,2,3,3,0.302875082878889,0.884728102693142,24551.8402479,2.43300228240614,0.343028800305169,0.456990272744612,10486,0.215249677401035,0.372257922407767,0.0746133412411224,2,1,1,0,0,4,1,2,1,1,825.993222854583,0.0822956974828551,0.481251762052439,0.360853308368101,1,1,3,1,5.77365293388961,8.29962609246632,5738.19777007,0.602346431472824,1,1,2,1,3306.04430544219,926.048502695291,6402.3974659245,354.148927368,77.5452306543,1651.33177563135,3784.69083435722,0.409172552865596,0.340356367563279,1.20218862304529,1.32709215403971,1620.70046188144,3560.09501082771,346.305614256815,0.72389778399762,0.27596998314031,0.110591012836643,1.548274179713,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,4,31,63,27,71,89,32,44,63,27,71,89,32,43,3,1,3,4,1,2
68,289,289,Botello Elementary School,Elementary,225 S. Marsalis Ave.,Dallas,75203,2149325179,http://www.dallasisd.org/botello,-96.81640976,32.74562788,'057905289,Adamson,2,58401,40534,13830,338,35031,30185,28189,19882,5535,15905,2,2,2,1,3,2,2,2,2,2,2,2,1,3,4,0,2,2,0.771072647918665,0.14093163983,0.345236836557094,0.00694675619372692,329.816931368781,0.172618418278547,0.134565914208,0.0584016098686,2110.351147144,0.244736673982973,0.243621149163627,5033.75316718157,0.446408730762603,0.0619873925019,0.809343935053539,137.576879368002,3,0,1,2,1,1,0,0,2,3,3,2,2,0,4,3,0.365795462442243,1.55356576450692,26009.6833784,1.72618418278547,0.238457295934447,0.39513079104948,25384,0.245759317289024,0.578136035221004,0.0862589900669744,1,2,2,2,2,3,2,2,0,0,1543.45293344295,0.152080383400501,0.535258562793821,1.27928133729213,2,2,4,3,8.31532869239883,15.3513760475055,2916.43901054,0.511954287659635,1,1,1,1,3602.61566317786,957.066998938919,6620.84078129703,334.641927611,73.8259402242,1602.91452114636,3880.96363349682,0.410983155723616,0.354142316947405,1.16050281498738,2.5892762741782,1595.91937578103,3667.67752456328,404.494226906339,0.738913716053627,0.260794087315229,0.863092091392735,1.72618418278547,2,2,2,1,0,2,1,2,2,1,2,2,2,2,2,2,3,4,25,56,30,79,75,29,45,56,30,79,75,29,41,2,1,3,3,1,2
69,112,112,Bowie Elementary School,Elementary,330 N. Marsalis Ave.,Dallas,75203,9729256600,http://www.dallasisd.org/bowie,-96.81485594,32.75235824,'057905112,Adamson,2,52081,36082,12212,486,28722,27306,24737,19119,4736,12833,2,2,2,1,2,2,2,2,2,2,2,2,1,2,4,0,2,1,0.785250910337634,0.134388375767,0.388337144710734,0.00739647326872959,368.611446150004,0.194168572355367,0.130083497074,0.0536678276522,1699.877648514,0.236061622749766,0.299953161505751,5082.0263187323,0.425978573106538,0.0571250975229,0.820001948759392,153.004835016029,3,1,2,2,1,2,0,0,3,3,4,2,3,0,4,2,0.37409427717492,3.10669715768587,27455.2678356,1.7475171511983,0.178112538768276,0.350809826219662,40626,0.243833989528205,0.578976203162664,0.0784472910020218,1,3,2,2,4,2,2,2,0,0,1678.48143401852,0.185146352118829,0.543231441048035,1.58721648606952,3,2,4,3,9.52329891641712,18.2529895897995,2413.16600427,0.506040674300092,1,1,1,1,3467.8237265436,938.633338050439,6567.43723705207,345.915186067,73.5827230285,1562.73342455626,3792.76730018519,0.444912796318496,0.327081480335667,1.36025065027193,2.13585429590904,1519.21780971859,3624.38470467278,376.93081994952,0.747206001778878,0.252445956920221,0.970842861776835,0.970842861776835,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,3,2,28,58,35,82,73,29,45,58,35,82,73,29,43,2,1,4,3,1,2
70,130,130,Cowart Elementary School,Elementary,1515 S. Ravinia,Dallas,75211,9727945500,http://www.dallasisd.org/cowart,-96.86992516,32.72800453,'057905130,Molina,5,89502,72422,8250,252,73046,45772,43706,25612,7889,26968,4,4,1,1,4,4,4,3,4,4,3,1,1,4,3,1,1,3,0.699765172194869,0.0852371616628,0.224759781736464,0.00315936529291425,147.784931011852,0.224759781736464,0.0828263805746,0.0204941384802,3213.8162854568,0.226433720578133,0.073252021473451,5387.61102848,0.471123686270798,0.0217052595443,0.691552422763756,102.097130853789,2,3,1,3,3,2,3,2,0,4,1,2,2,2,2,3,0.296645794633635,0.674279345209393,24417.746198,1.57331847215525,0.286708097579074,0.478527038308135,10781,0.20686157965776,0.310204907636363,0.0670505039081817,2,1,1,2,1,4,1,2,2,2,661.616461804408,0.0745590387429716,0.461751152073733,0.374217455771724,1,1,2,1,5.61326183657586,7.11013165966276,5675.66187255,0.613750338151677,1,0,2,1,3202.78423577723,911.211004699837,6327.5832926756,352.078015692,78.1772788569,1656.36227604054,3745.08353180484,0.412489351208358,0.325572792897816,1.2669650542262,1.23617879955055,1610.16537399232,3532.84287351849,328.933579303486,0.712258440568533,0.2875622113617,0.224759781736464,1.01141901781409,2,2,2,2,3,2,2,2,2,2,1,2,2,2,1,3,1,2,32,62,33,71,89,32,45,62,33,71,89,32,44,3,1,3,4,1,2
71,136,136,Donald Elementary School,Elementary,1218 Phinney Ave.,Dallas,75211,9727945300,http://www.dallasisd.org/donald,-96.88707251,32.73251662,'057905136,Kimball,8,75725,61213,6873,361,62950,38160,37551,21315,6354,23233,4,4,1,1,4,4,4,2,2,4,3,1,1,4,2,2,1,3,0.633384613850111,0.0726390793581,0.265585774089925,0.00351865268446403,170.100374376645,0.132792887044963,0.07218354453,0.0175922683096,2634.7104772359,0.24201977793842,0.082690435880318,4762.465740001,0.455832481946701,0.0189597516441,0.60657555982176,98.8643044049747,1,4,1,3,3,0,4,2,2,3,1,2,2,3,1,4,0.333991479926318,0.929550209314738,23277.6700187,1.46072175749459,0.269941986947063,0.47688542422045,11032,0.23192640011277,0.220052153117337,0.0587371791203152,2,1,1,2,1,4,1,2,3,2,641.793065469022,0.0552069686731481,0.423406634364517,0.432475111502036,1,1,2,2,5.18970133802444,6.91960178403258,4865.20716514,0.616688465133306,1,0,1,1,3156.71213820978,921.103125375022,6276.18904028896,345.557828959,78.3495231055,1706.23010717612,3770.00650093417,0.397676639083386,0.329805856142584,1.20579010856454,1.32792887044963,1630.75043346039,3565.34962585804,324.229495289472,0.701994483343942,0.297753553999576,0.265585774089925,1.32792887044963,2,2,2,2,3,1,2,1,2,2,1,1,2,2,1,3,1,3,32,60,35,68,85,32,45,60,35,68,85,32,44,2,1,3,4,1,2
72,149,149,Hall Elementary School,Elementary,2120 Keats Dr.,Dallas,75211,9727945400,http://www.dallasisd.org/hall,-96.88125303,32.72173546,'057905149,Kimball,8,80078,62930,9270,344,64240,40069,39995,22770,7210,24308,4,4,2,1,4,4,4,2,3,4,3,1,1,4,2,2,1,3,0.663215328172864,0.0824776895217,0.250979216070855,0.00344293227934997,145.590624451353,0.250979216070855,0.0811931703586,0.0214561002081,2992.813271558,0.241756643721341,0.0753705514404469,4902.277797816,0.471249842639133,0.0229678612514,0.647708015197071,115.011225764469,2,3,1,3,3,2,3,2,1,3,1,2,2,2,1,3,0.307753955072134,0.752937648212564,24133.4768388,1.25489608035427,0.271921784295753,0.493329259598737,9819,0.218478478676111,0.29323331011374,0.0679898976370429,2,1,1,2,1,4,1,2,2,1,653.297877789019,0.0620098250452469,0.473557692307692,0,1,1,3,0,4.13479669486721,5.37523570332737,5113.22419078,0.611585235551791,1,0,2,1,3244.93992020591,929.643779574638,6355.47594820041,358.703810259,78.4139487844,1682.76834456339,3778.87227463737,0.413965493478343,0.327097768478029,1.26557113307286,1.25489608035427,1627.83252853009,3571.46099085313,337.668770448108,0.711656287980354,0.288243475210184,0.250979216070855,0.752937648212564,2,2,2,2,3,1,2,2,2,2,1,1,2,2,1,3,1,1,32,60,33,62,77,31,44,60,33,62,77,31,42,2,1,3,3,1,2
73,152,152,Henderson Elementary School,Elementary,2200 S. Edgefield St.,Dallas,75224,9727492900,http://www.dallasisd.org/henderson,-96.84391019,32.72396847,'057905152,Kimball,8,89800,68964,13077,371,67892,45684,44081,25825,7816,28225,4,4,2,1,4,4,4,3,4,4,3,1,1,4,3,1,1,3,0.74920862454384,0.0942042310976,0.224770602973993,0.00442397772920461,211.798484088599,0.224770602973993,0.0857453917808,0.0240147890101,3196.89671645,0.233228516225329,0.0750624092161047,5861.7988175936,0.483171895707057,0.0259745232488,0.778601780675304,119.577960782164,3,3,1,3,2,2,3,2,0,4,1,1,2,2,3,3,0.331792515927101,1.57339422081795,23602.725998,2.47247663271392,0.312503993355057,0.449492045236726,15651,0.236611174325007,0.479519250507422,0.0863336958012964,2,2,1,0,0,4,2,2,0,0,1142.85064270873,0.0891314144640163,0.465718349928876,0.719452718104328,2,1,3,2,8.9931589763041,12.2306962077736,5633.34703152,0.601209857919151,1,1,2,1,3425.50773396818,947.81260302476,6466.9777093349,339.317540856,76.4462891116,1669.10421604179,3854.89664591212,0.385443150898791,0.362728043177662,1.06262297097885,1.68577952230495,1647.43090883026,3626.96923705512,372.085528109729,0.724129086935189,0.27578170301976,0.224770602973993,1.91055012527894,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,4,27,60,26,73,81,30,45,60,26,73,81,30,41,2,1,3,4,1,2
74,157,157,Hogg Elementary School,Elementary,1144 N. Madison Ave.,Dallas,75208,9725028600,http://www.dallasisd.org/hogg,-96.82507455,32.75687386,'057905157,Adamson,2,54066,40810,8571,554,32706,28479,25558,19652,4945,13154,2,2,1,2,2,2,2,2,2,2,3,1,2,3,4,0,2,1,0.805165323025223,0.123785314844,0.937438210389747,0.00611163755066899,321.659536226078,0.187487642077949,0.119555172622,0.0433135549404,1806.309072111,0.22548717548642,0.341437286115996,4667.830618912,0.400767662944259,0.0459189260136,0.835984989210577,127.022877507811,4,2,3,2,2,1,1,0,3,4,4,2,4,0,4,3,0.339299015711054,1.87487642077949,28925.2979506,2.24985170493539,0.196269144225884,0.31933657545184,55108,0.216370973289625,0.514165487653671,0.0714389942890515,2,2,2,0,3,1,3,2,0,1,1666.14939405771,0.189570277529096,0.526599845797995,1.55207209507006,3,2,4,3,10.0884686179554,18.6248651408408,2655.4847793,0.534450783618667,1,1,1,1,3252.71463597464,898.174251116627,6455.40759928465,355.105042141,74.2650593641,1519.08818607258,3644.43770796672,0.47067385746543,0.302517401608599,1.55585713404478,2.43733934701334,1460.44988585984,3507.89843655297,328.798699230233,0.74788661429078,0.2519081120421,1.31241349454565,1.31241349454565,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,3,32,58,35,81,83,34,46,58,35,81,83,34,45,2,1,4,4,1,2
